URL,url_unique,Paragraph,Lesson_Number,Lesson_Date,Submitting_Organization
https://llis.nasa.gov/lesson/906,1628,"fortunately , amsu-b noaa-k data correctable , ground data processing , normal noise level limitation . fm 2 fm 3 unit , still ground , physically modified include shielding radiated emission . subsequently , retested radiation susceptibility demonstrated performance nearly noise limit . remaining noise effect correctable ground processing .",906,2000-01-01,gsfc
https://llis.nasa.gov/lesson/907,1629,"poe program made decision embellish instrument incorporating new scanner design . new design replace weak motor stronger one would operational performance . , motor drive electronics replaced . prime instrument contractor always subcontract build motor , time decision made allow motor vendor build control electronics well motor . build control electronics new venue motor vendor made equitable offer prime motor control electronics . vendor never able produce control electronics activity brought back in-house prime . consequence , modification experienced significant over-run substantial delay delivery unit .",907,2000-08-01,gsfc
https://llis.nasa.gov/lesson/907,1629,"offer seems good true , probably . extending beyond core competency subcontractor , major financial schedule impact incurred . addition , imperative core competency understood onset procurement activity .",907,2000-08-01,gsfc
https://llis.nasa.gov/lesson/907,1629,"instance contractor something first time , significant oversight needed . try develop new ability flight hardware . run risk developing new technology significant oversight person acumen subject provided .",907,2000-08-01,gsfc
https://llis.nasa.gov/lesson/908,1630,"noaa-15 ( k ) satellite launched may 13 1998. satellite first new series polar operational environmental satellite ( poe ) design heritage back tiros-n launched 1978. noaa-15 , however , three s-band antenna operating 1700 mhz frequency range new mission .",908,2000-08-01,gsfc
https://llis.nasa.gov/lesson/908,1630,"approximately 18 day launch , data quality degradation noted tape recorder playback s-band # 2 link . october science data amsu-b instrument provided uk observed contamination toward one side scan field view . degradation consistently evident depending upon satellite orbital location . anomaly review board established investigation revealed contamination appeared rotate around globe sun moved north south annual season change .",908,2000-08-01,gsfc
https://llis.nasa.gov/lesson/908,1630,"investigation revealed thermal correlation link degradation science data contamination s-band antenna experienced large thermal gradient throughout orbit . detailed thermal stress analysis performed antenna confirmed stress level within internal connecting element sufficient cause breakage . broken , change antenna gain , axial ratio , swr would significantly degrade link performance antenna pattern . failure mode confirmed thermal cycling test flight antenna .",908,2000-08-01,gsfc
https://llis.nasa.gov/lesson/908,1630,ensure new flight hardware subjected rigorous well-documented peer design review process .,908,2000-08-01,gsfc
https://llis.nasa.gov/lesson/909,1631,launch noaa-k weather satellite anomalous deployment high frequency real time antenna ( vra ) incomplete deployment -y deployable sunshade .,909,2000-08-01,gsfc
https://llis.nasa.gov/lesson/909,1631,"vra two-stage deployment . phase 1 deploys 76 degree followed phase 2 , deploys angle 166 degree . phase 1 slowly deployed approximately 58 degree instead planned 76 degree . phase 2 deployed full 166 degree . left vra mispointed approximately 18 degree . however , mispointing affect data recovery via vra .",909,2000-08-01,gsfc
https://llis.nasa.gov/lesson/909,1631,"telemetry indicated -y sunshade fully deployed . incomplete sunshade deployment could correlated indirect observables , since -y deployable sunshade required thermal control orbit .",909,2000-08-01,gsfc
https://llis.nasa.gov/lesson/909,1631,mechanical age related test procedure modified include deployment tiger team recommendation .,909,2000-08-01,gsfc
https://llis.nasa.gov/lesson/909,1631,subsequent satellite testing performed flight configuration .,909,2000-08-01,gsfc
https://llis.nasa.gov/lesson/91,1632,"potential ignition srb due possible arcing switch relay contact circuit connection due inadvertent connection/misconnection , controlled design . connection connected within intertank electrical plug receptacle , secured threaded sleeve . power return line routed adjacent pin connector . connector dielectric rated 1000 vrms 60 hz .",91,1992-06-18,ksc
https://llis.nasa.gov/lesson/91,1632,"inadvertent connection/disconnection et electrical component power applied , could cause spark , damaging flight hardware injuring personnel .",91,1992-06-18,ksc
https://llis.nasa.gov/lesson/91,1632,verify ensure connector meet mil std shielded pin male connector preclude personnel contact .,91,1992-06-18,ksc
https://llis.nasa.gov/lesson/910,1633,"numerous cost , schedule , technical programmatic problem due prime contractor 's closure east coast production facility program relocation west coast . also , key member contractor workforce relocate program resulting lost program knowledge . specific problem included : delayed implementation financial system , lost data ( engineering change notice , cost `` actual '' file ) , lost part , lost tooling ; additional schedule delay ( `` transition '' testing ) ; need new equipment contract cost ( vertical transport spacecraft ) ; incompatibility configuration management system .",910,2000-08-01,gsfc
